1;0.000000
2;0.000000
5;0.000000
10;0.000000
21;0.000000
43;0.000000
86;0.000000
173;0.000000
346;0.001000
693;0.001000
1387;0.006000
2775;0.021000
5550;0.082000
11100;0.326000
22200;1.652000
42000;139.870000
