1;0.000000
2;0.000000
5;0.000000
10;0.000000
21;0.000000
43;0.000000
86;0.000000
173;0.000000
346;0.000000
693;0.001000
1387;0.013000
2775;0.039000
5550;0.140000
11100;0.790000
22200;3.256000
42000;728.650000
1;0.000000
2;0.000000
5;0.000000
10;0.000000
21;0.000000
43;0.000000
86;0.000000
173;0.000000
346;0.000000
693;0.001000
1387;0.005000
2775;0.021000
5550;0.082000
11100;0.329000
